temp_bin,temp_label,humidity_bin,humidity_label,soil_bin,soil_label,light_bin,light_label,temperature_c,humidity_pct,soil_pct,light_pct,action,action_name,reward,next_temperature_c,next_humidity_pct,next_soil_pct,replicate
2,WARM,3,HUMID,3,WET,2,MEDIUM,30.72,83.61,81.02,61.23,0,OFF,10.972,31.22,81.61,79.02,3
2,WARM,3,HUMID,3,WET,2,MEDIUM,29.9,83.76,78.54,60.9,1,MIST_LOW,-10.087,29.2,90.76,77.54,0
2,WARM,3,HUMID,3,WET,2,MEDIUM,30.91,83.78,83.64,67.45,1,MIST_LOW,-32.083,30.21,90.78,82.64,1
2,WARM,3,HUMID,3,WET,2,MEDIUM,28.72,81.02,80.35,59.11,1,MIST_LOW,-5.728,28.02,88.02,79.35,2
2,WARM,3,HUMID,3,WET,2,MEDIUM,30.04,83.17,82.51,57.17,1,MIST_LOW,-17.937,29.34,90.17,81.51,3
2,WARM,3,HUMID,3,WET,2,MEDIUM,29.17,78.86,83.55,65.12,2,MIST_HIGH,-20.213,27.37,92.86,83.55,0
2,WARM,3,HUMID,3,WET,2,MEDIUM,28.71,80.18,82.34,66.21,2,MIST_HIGH,-18.89,26.91,94.18,82.34,1
2,WARM,3,HUMID,3,WET,2,MEDIUM,30.57,79.26,85.19,57.0,2,MIST_HIGH,-28.779,28.77,93.26,85.19,2
2,WARM,3,HUMID,3,WET,2,MEDIUM,30.98,78.75,85.29,65.39,2,MIST_HIGH,-29.494,29.18,92.75,85.29,3
2,WARM,3,HUMID,3,WET,2,MEDIUM,29.64,80.37,83.63,66.6,3,PUMP,-45.902,29.84,80.37,99.63,0
2,WARM,3,HUMID,3,WET,2,MEDIUM,30.59,82.31,85.7,62.52,3,PUMP,-60.823,30.79,82.31,100.0,1
2,WARM,3,HUMID,3,WET,2,MEDIUM,30.1,85.93,79.98,56.1,3,PUMP,-56.608,30.3,85.93,95.98,2
2,WARM,3,HUMID,3,WET,2,MEDIUM,30.74,78.88,80.27,62.68,3,PUMP,-47.967,30.94,78.88,96.27,3
2,WARM,3,HUMID,3,WET,2,MEDIUM,28.76,80.47,80.06,57.6,4,PUMP_MIST_LOW,-62.421,27.76,88.47,93.06,0
2,WARM,3,HUMID,3,WET,2,MEDIUM,30.94,78.01,84.95,58.13,4,PUMP_MIST_LOW,-75.717,29.94,86.01,97.95,1
2,WARM,3,HUMID,3,WET,2,MEDIUM,31.2,85.32,81.98,63.66,4,PUMP_MIST_LOW,-90.009,30.2,93.32,94.98,2
2,WARM,3,HUMID,3,WET,2,MEDIUM,29.95,84.66,82.21,65.31,4,PUMP_MIST_LOW,-77.41,28.95,92.66,95.21,3
2,WARM,3,HUMID,3,WET,2,MEDIUM,31.29,83.1,79.82,66.44,5,PUMP_MIST_HIGH,-86.901,29.29,97.1,95.82,0
2,WARM,3,HUMID,3,WET,2,MEDIUM,30.7,84.2,78.19,61.22,5,PUMP_MIST_HIGH,-83.345,28.7,98.2,94.19,1
2,WARM,3,HUMID,3,WET,2,MEDIUM,28.96,80.37,78.8,63.33,5,PUMP_MIST_HIGH,-73.199,26.96,94.37,94.8,2
2,WARM,3,HUMID,3,WET,2,MEDIUM,30.6,81.49,78.45,56.9,5,PUMP_MIST_HIGH,-79.249,28.6,95.49,94.45,3
2,WARM,3,HUMID,3,WET,3,BRIGHT,29.11,80.45,77.64,85.41,0,OFF,31.985,30.11,76.45,74.64,0
2,WARM,3,HUMID,3,WET,3,BRIGHT,30.31,82.26,84.96,83.35,0,OFF,9.878,31.31,78.26,81.96,1
2,WARM,3,HUMID,3,WET,3,BRIGHT,30.65,85.5,86.17,88.82,0,OFF,1.055,31.65,81.5,83.17,2
2,WARM,3,HUMID,3,WET,3,BRIGHT,31.01,84.93,77.9,92.35,0,OFF,18.184,32.01,80.93,74.9,3
2,WARM,3,HUMID,3,WET,3,BRIGHT,29.85,84.6,81.06,89.31,1,MIST_LOW,-12.877,29.65,89.6,79.06,0
2,WARM,3,HUMID,3,WET,3,BRIGHT,31.33,80.22,83.91,83.16,1,MIST_LOW,-12.59,31.13,85.22,81.91,1
2,WARM,3,HUMID,3,WET,3,BRIGHT,29.05,83.59,78.11,88.59,1,MIST_LOW,-2.489,28.85,88.59,76.11,2
2,WARM,3,HUMID,3,WET,3,BRIGHT,28.76,85.0,81.22,82.25,1,MIST_LOW,-10.36,28.56,90.0,79.22,3
2,WARM,3,HUMID,3,WET,3,BRIGHT,30.53,79.34,77.02,82.06,2,MIST_HIGH,4.078,29.23,91.34,76.02,0
2,WARM,3,HUMID,3,WET,3,BRIGHT,31.22,83.98,82.39,84.32,2,MIST_HIGH,-16.847,29.92,95.98,81.39,1
2,WARM,3,HUMID,3,WET,3,BRIGHT,29.71,84.98,77.04,89.58,2,MIST_HIGH,-14.363,28.41,96.98,76.04,2
2,WARM,3,HUMID,3,WET,3,BRIGHT,29.51,79.44,79.44,88.35,2,MIST_HIGH,-9.913,28.21,91.44,78.44,3
2,WARM,3,HUMID,3,WET,3,BRIGHT,29.26,83.68,86.35,88.64,3,PUMP,-49.15,29.96,81.68,100.0,0
2,WARM,3,HUMID,3,WET,3,BRIGHT,29.05,81.34,85.1,84.05,3,PUMP,-44.76,29.75,79.34,100.0,1
2,WARM,3,HUMID,3,WET,3,BRIGHT,30.78,84.14,77.62,87.41,3,PUMP,-47.267,31.48,82.14,92.62,2
2,WARM,3,HUMID,3,WET,3,BRIGHT,30.1,81.46,85.23,91.08,3,PUMP,-56.277,30.8,79.46,100.0,3
2,WARM,3,HUMID,3,WET,3,BRIGHT,31.21,84.86,78.77,88.67,4,PUMP_MIST_LOW,-66.888,30.71,90.86,90.77,0
2,WARM,3,HUMID,3,WET,3,BRIGHT,31.09,85.06,82.02,92.72,4,PUMP_MIST_LOW,-73.614,30.59,91.06,94.02,1
2,WARM,3,HUMID,3,WET,3,BRIGHT,30.48,85.06,79.04,91.77,4,PUMP_MIST_LOW,-57.432,29.98,91.06,91.04,2
2,WARM,3,HUMID,3,WET,3,BRIGHT,29.74,83.98,82.06,89.62,4,PUMP_MIST_LOW,-71.651,29.24,89.98,94.06,3
2,WARM,3,HUMID,3,WET,3,BRIGHT,31.07,85.71,86.13,91.0,5,PUMP_MIST_HIGH,-85.567,29.57,97.71,100.0,0
2,WARM,3,HUMID,3,WET,3,BRIGHT,30.75,79.42,81.55,84.97,5,PUMP_MIST_HIGH,-67.219,29.25,91.42,96.55,1
2,WARM,3,HUMID,3,WET,3,BRIGHT,30.15,85.72,78.09,93.68,5,PUMP_MIST_HIGH,-68.103,28.65,97.72,93.09,2
2,WARM,3,HUMID,3,WET,3,BRIGHT,29.13,83.31,84.91,84.41,5,PUMP_MIST_HIGH,-87.331,27.63,95.31,99.91,3
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,35.23,30.87,10.99,15.49,0,OFF,-152.067,34.73,29.87,8.99,0
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,36.02,33.77,13.49,11.24,0,OFF,-144.71,35.52,32.77,11.49,1
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,36.66,31.83,10.63,14.72,0,OFF,-155.873,36.16,30.83,8.63,2
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,36.58,32.11,19.41,9.24,0,OFF,-136.723,36.08,31.11,17.41,3
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,37.27,29.86,13.86,16.81,1,MIST_LOW,-95.844,35.57,37.86,12.86,0
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,35.78,31.03,13.7,15.98,1,MIST_LOW,-89.537,34.08,39.03,12.7,1
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,34.62,33.19,15.38,10.21,1,MIST_LOW,-78.828,32.92,41.19,14.38,2
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,36.43,28.13,17.7,16.45,1,MIST_LOW,-87.855,34.73,36.13,16.7,3
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,35.91,29.56,14.1,14.53,2,MIST_HIGH,-84.65,33.11,44.56,14.1,0
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,36.01,26.89,19.7,14.03,2,MIST_HIGH,-77.483,33.21,41.89,19.7,1
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,36.99,31.15,15.41,12.59,2,MIST_HIGH,-82.81,34.19,46.15,15.41,2
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,36.45,27.43,16.76,20.89,2,MIST_HIGH,-84.213,33.65,42.43,16.76,3
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,36.9,27.21,13.91,13.42,3,PUMP,-62.189,36.1,28.21,29.91,0
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,37.27,29.19,13.84,11.05,3,PUMP,-60.318,36.47,30.19,29.84,1
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,37.04,30.6,10.94,12.88,3,PUMP,-63.419,36.24,31.6,26.94,2
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,35.17,30.93,15.93,19.69,3,PUMP,-46.438,34.37,31.93,31.93,3
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,35.06,28.61,16.02,17.05,4,PUMP_MIST_LOW,-19.252,33.06,37.61,29.02,0
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,36.36,26.07,14.44,12.57,4,PUMP_MIST_LOW,-30.803,34.36,35.07,27.44,1
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,34.98,32.89,10.22,12.22,4,PUMP_MIST_LOW,-24.342,32.98,41.89,23.22,2
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,35.93,32.12,14.12,16.08,4,PUMP_MIST_LOW,-20.436,33.93,41.12,27.12,3
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,37.39,26.5,14.38,16.42,5,PUMP_MIST_HIGH,-24.452,34.39,41.5,30.38,0
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,35.96,30.5,15.53,16.14,5,PUMP_MIST_HIGH,-11.043,32.96,45.5,31.53,1
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,35.46,31.44,12.55,13.22,5,PUMP_MIST_HIGH,-14.217,32.46,46.44,28.55,2
3,HOT,0,VERY_DRY,0,VERY_DRY,0,DARK,36.33,30.57,14.06,9.9,5,PUMP_MIST_HIGH,-15.229,33.33,45.57,30.06,3
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,36.03,32.42,18.02,44.16,0,OFF,-140.565,36.03,30.42,16.02,0
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,34.92,29.7,12.89,39.5,0,OFF,-152.146,34.92,27.7,10.89,1
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,37.24,28.75,13.99,40.98,0,OFF,-158.809,37.24,26.75,11.99,2
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,36.86,26.85,13.81,43.32,0,OFF,-160.999,36.86,24.85,11.81,3
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,36.09,28.12,13.16,43.51,1,MIST_LOW,-99.53,34.89,35.12,12.16,0
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,35.07,31.12,18.06,44.51,1,MIST_LOW,-81.151,33.87,38.12,17.06,1
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,35.51,27.37,18.36,45.84,1,MIST_LOW,-87.97,34.31,34.37,17.36,2
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,35.06,27.12,14.59,38.76,1,MIST_LOW,-94.831,33.86,34.12,13.59,3
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,35.41,30.81,10.61,44.08,2,MIST_HIGH,-81.569,33.11,44.81,10.61,0
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,35.1,30.28,12.53,40.24,2,MIST_HIGH,-77.416,32.8,44.28,12.53,1
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,36.76,26.0,18.77,40.88,2,MIST_HIGH,-76.431,34.46,40.0,18.77,2
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,35.13,31.33,10.41,39.79,2,MIST_HIGH,-80.277,32.83,45.33,10.41,3
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,36.47,30.33,12.37,41.14,3,PUMP,-62.235,36.17,30.33,28.37,0
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,35.93,32.67,17.44,35.27,3,PUMP,-46.123,35.63,32.67,33.44,1
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,35.57,33.87,12.37,35.79,3,PUMP,-53.709,35.27,33.87,28.37,2
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,37.29,32.31,19.15,34.57,3,PUMP,-47.453,36.99,32.31,35.15,3
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,35.2,31.44,17.2,43.12,4,PUMP_MIST_LOW,-15.903,33.7,39.44,30.2,0
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,35.73,30.74,18.69,41.16,4,PUMP_MIST_LOW,-15.596,34.23,38.74,31.69,1
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,36.41,26.14,19.68,38.29,4,PUMP_MIST_LOW,-23.045,34.91,34.14,32.68,2
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,35.42,30.46,17.67,36.3,4,PUMP_MIST_LOW,-17.189,33.92,38.46,30.67,3
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,35.83,30.33,18.45,45.89,5,PUMP_MIST_HIGH,2.021,33.33,44.33,34.45,0
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,35.81,30.56,15.03,39.76,5,PUMP_MIST_HIGH,-4.746,33.31,44.56,31.03,1
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,36.62,26.16,11.18,39.67,5,PUMP_MIST_HIGH,-22.446,34.12,40.16,27.18,2
3,HOT,0,VERY_DRY,0,VERY_DRY,1,LOW,35.76,31.14,10.35,35.36,5,PUMP_MIST_HIGH,-13.473,33.26,45.14,26.35,3
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,36.7,29.42,18.89,57.47,0,OFF,-154.707,37.2,25.42,14.89,0
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,35.25,33.35,13.03,67.63,0,OFF,-156.063,35.75,29.35,9.03,1
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,34.97,30.76,10.43,61.81,0,OFF,-164.77,35.47,26.76,6.43,2
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,36.46,33.64,15.59,67.15,0,OFF,-154.13,36.96,29.64,11.59,3
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,36.89,28.99,13.01,56.46,1,MIST_LOW,-110.005,36.19,33.99,10.01,0
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,35.0,32.22,11.17,66.92,1,MIST_LOW,-102.637,34.3,37.22,8.17,1
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,36.31,29.49,14.78,59.79,1,MIST_LOW,-103.642,35.61,34.49,11.78,2
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,35.79,27.43,19.39,58.17,1,MIST_LOW,-95.593,35.09,32.43,16.39,3
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,36.31,28.65,12.15,63.62,2,MIST_HIGH,-93.645,34.51,40.65,10.15,0
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,36.45,29.52,10.29,61.99,2,MIST_HIGH,-96.629,34.65,41.52,8.29,1
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,35.95,29.11,15.41,64.22,2,MIST_HIGH,-84.923,34.15,41.11,13.41,2
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,35.51,30.78,16.01,59.92,2,MIST_HIGH,-79.616,33.71,42.78,14.01,3
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,34.87,32.59,12.32,58.7,3,PUMP,-62.608,35.07,30.59,26.32,0
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,34.62,32.64,19.69,59.45,3,PUMP,-46.227,34.82,30.64,33.69,1
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,36.64,27.75,11.66,65.95,3,PUMP,-77.406,36.84,25.75,25.66,2
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,37.12,26.45,17.41,60.73,3,PUMP,-68.936,37.32,24.45,31.41,3
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,36.44,33.57,19.31,56.82,4,PUMP_MIST_LOW,-21.063,35.44,39.57,30.31,0
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,36.61,29.78,19.23,63.68,4,PUMP_MIST_LOW,-27.814,35.61,35.78,30.23,1
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,36.37,29.71,11.57,65.27,4,PUMP_MIST_LOW,-43.266,35.37,35.71,22.57,2
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,36.1,30.36,12.46,60.16,4,PUMP_MIST_LOW,-39.466,35.1,36.36,23.46,3
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,35.5,31.4,15.54,58.05,5,PUMP_MIST_HIGH,-10.318,33.5,43.4,29.54,0
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,36.24,28.44,16.81,60.16,5,PUMP_MIST_HIGH,-14.743,34.24,40.44,30.81,1
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,36.6,28.5,14.06,67.73,5,PUMP_MIST_HIGH,-21.577,34.6,40.5,28.06,2
3,HOT,0,VERY_DRY,0,VERY_DRY,2,MEDIUM,35.52,28.95,10.84,56.8,5,PUMP_MIST_HIGH,-24.178,33.52,40.95,24.84,3
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,35.54,26.42,18.52,82.57,0,OFF,-163.477,36.54,20.42,13.52,0
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,35.46,26.74,14.48,85.69,0,OFF,-171.184,36.46,20.74,9.48,1
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,35.92,32.12,16.39,86.28,0,OFF,-160.047,36.92,26.12,11.39,2
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,35.0,29.51,15.29,90.92,0,OFF,-163.566,36.0,23.51,10.29,3
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,36.65,26.9,17.89,87.53,1,MIST_LOW,-97.227,36.45,29.9,13.89,0
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,35.6,28.4,18.06,88.85,1,MIST_LOW,-91.108,35.4,31.4,14.06,1
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,35.16,28.32,19.01,84.44,1,MIST_LOW,-87.836,34.96,31.32,15.01,2
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,35.53,29.91,15.34,84.67,1,MIST_LOW,-94.196,35.33,32.91,11.34,3
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,34.95,27.74,10.83,91.45,2,MIST_HIGH,-88.445,33.65,37.74,7.83,0
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,36.53,27.92,16.44,93.02,2,MIST_HIGH,-81.43,35.23,37.92,13.44,1
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,37.35,29.42,10.37,87.69,2,MIST_HIGH,-94.391,36.05,39.42,7.37,2
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,36.1,27.4,19.14,82.82,2,MIST_HIGH,-75.226,34.8,37.4,16.14,3
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,36.82,29.84,14.75,82.12,3,PUMP,-75.055,37.52,25.84,27.75,0
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,36.92,29.48,13.16,82.75,3,PUMP,-79.271,37.62,25.48,26.16,1
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,35.11,29.56,13.06,85.92,3,PUMP,-73.568,35.81,25.56,26.06,2
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,36.45,33.41,17.29,87.79,3,PUMP,-62.814,37.15,29.41,30.29,3
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,36.86,30.09,11.02,88.77,4,PUMP_MIST_LOW,-40.256,36.36,34.09,21.02,0
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,34.9,29.4,14.78,85.51,4,PUMP_MIST_LOW,-27.198,34.4,33.4,24.78,1
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,37.03,29.97,17.35,87.31,4,PUMP_MIST_LOW,-27.714,36.53,33.97,27.35,2
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,35.66,27.3,18.09,89.07,4,PUMP_MIST_LOW,-26.043,35.16,31.3,28.09,3
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,34.78,28.48,12.1,86.75,5,PUMP_MIST_HIGH,-14.824,33.28,38.48,25.1,0
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,36.25,30.6,18.89,89.55,5,PUMP_MIST_HIGH,-1.856,34.75,40.6,31.89,1
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,35.8,33.77,13.41,89.32,5,PUMP_MIST_HIGH,-6.865,34.3,43.77,26.41,2
3,HOT,0,VERY_DRY,0,VERY_DRY,3,BRIGHT,36.21,32.32,16.89,83.35,5,PUMP_MIST_HIGH,-3.178,34.71,42.32,29.89,3
3,HOT,0,VERY_DRY,1,DRY,0,DARK,36.09,30.43,34.8,15.93,0,OFF,-70.523,35.59,29.43,32.8,0
3,HOT,0,VERY_DRY,1,DRY,0,DARK,36.09,27.87,39.31,17.51,0,OFF,-65.132,35.59,26.87,37.31,1
3,HOT,0,VERY_DRY,1,DRY,0,DARK,35.06,31.63,35.4,13.92,0,OFF,-64.026,34.56,30.63,33.4,2
3,HOT,0,VERY_DRY,1,DRY,0,DARK,36.06,33.24,31.7,12.54,0,OFF,-72.445,35.56,32.24,29.7,3
3,HOT,0,VERY_DRY,1,DRY,0,DARK,35.38,33.5,37.76,12.57,1,MIST_LOW,1.25,33.68,41.5,36.76,0
3,HOT,0,VERY_DRY,1,DRY,0,DARK,36.7,33.21,36.7,17.69,1,MIST_LOW,-5.708,35.0,41.21,35.7,1
3,HOT,0,VERY_DRY,1,DRY,0,DARK,36.23,29.5,35.61,19.52,1,MIST_LOW,-12.413,34.53,37.5,34.61,2
3,HOT,0,VERY_DRY,1,DRY,0,DARK,36.91,33.12,33.29,17.52,1,MIST_LOW,-13.672,35.21,41.12,32.29,3
3,HOT,0,VERY_DRY,1,DRY,0,DARK,35.58,30.16,39.45,17.9,2,MIST_HIGH,5.626,32.78,45.16,39.45,0
3,HOT,0,VERY_DRY,1,DRY,0,DARK,36.96,26.41,31.43,14.29,2,MIST_HIGH,-21.64,34.16,41.41,31.43,1
3,HOT,0,VERY_DRY,1,DRY,0,DARK,36.23,31.85,36.09,19.77,2,MIST_HIGH,-0.839,33.43,46.85,36.09,2
3,HOT,0,VERY_DRY,1,DRY,0,DARK,36.97,32.71,38.2,12.59,2,MIST_HIGH,2.616,34.17,47.71,38.2,3
3,HOT,0,VERY_DRY,1,DRY,0,DARK,36.11,31.11,39.07,14.42,3,PUMP,9.434,35.31,32.11,55.07,0
3,HOT,0,VERY_DRY,1,DRY,0,DARK,34.83,26.12,33.28,15.97,3,PUMP,-6.619,34.03,27.12,49.28,1
3,HOT,0,VERY_DRY,1,DRY,0,DARK,35.44,33.72,39.25,18.73,3,PUMP,16.151,34.64,34.72,55.25,2
3,HOT,0,VERY_DRY,1,DRY,0,DARK,36.81,32.36,32.06,14.96,3,PUMP,-5.536,36.01,33.36,48.06,3
3,HOT,0,VERY_DRY,1,DRY,0,DARK,37.05,30.18,33.91,15.28,4,PUMP_MIST_LOW,24.461,35.05,39.18,46.91,0
3,HOT,0,VERY_DRY,1,DRY,0,DARK,34.83,31.81,36.38,11.52,4,PUMP_MIST_LOW,39.333,32.83,40.81,49.38,1
3,HOT,0,VERY_DRY,1,DRY,0,DARK,36.01,32.02,38.49,10.37,4,PUMP_MIST_LOW,40.328,34.01,41.02,51.49,2
3,HOT,0,VERY_DRY,1,DRY,0,DARK,34.83,27.97,39.86,14.9,4,PUMP_MIST_LOW,40.499,32.83,36.97,52.86,3
3,HOT,0,VERY_DRY,1,DRY,0,DARK,36.11,28.2,39.16,15.92,5,PUMP_MIST_HIGH,44.419,33.11,43.2,55.16,0
3,HOT,0,VERY_DRY,1,DRY,0,DARK,37.09,26.18,37.95,16.88,5,PUMP_MIST_HIGH,35.511,34.09,41.18,53.95,1
3,HOT,0,VERY_DRY,1,DRY,0,DARK,37.03,32.75,35.73,19.15,5,PUMP_MIST_HIGH,41.546,34.03,47.75,51.73,2
3,HOT,0,VERY_DRY,1,DRY,0,DARK,36.93,29.56,35.77,13.44,5,PUMP_MIST_HIGH,36.831,33.93,44.56,51.77,3
3,HOT,0,VERY_DRY,1,DRY,1,LOW,35.01,32.89,39.25,41.02,0,OFF,-57.001,35.01,30.89,37.25,0
3,HOT,0,VERY_DRY,1,DRY,1,LOW,35.22,32.31,30.89,43.95,0,OFF,-76.119,35.22,30.31,28.89,1
3,HOT,0,VERY_DRY,1,DRY,1,LOW,35.48,30.04,37.51,43.05,0,OFF,-66.698,35.48,28.04,35.51,2
3,HOT,0,VERY_DRY,1,DRY,1,LOW,35.9,31.99,37.69,42.03,0,OFF,-64.551,35.9,29.99,35.69,3
3,HOT,0,VERY_DRY,1,DRY,1,LOW,35.15,31.39,30.2,42.93,1,MIST_LOW,-20.49,33.95,38.39,29.2,0
3,HOT,0,VERY_DRY,1,DRY,1,LOW,34.94,27.93,35.84,34.13,1,MIST_LOW,-13.511,33.74,34.93,34.84,1
3,HOT,0,VERY_DRY,1,DRY,1,LOW,37.28,30.26,38.53,45.82,1,MIST_LOW,-11.641,36.08,37.26,37.53,2
3,HOT,0,VERY_DRY,1,DRY,1,LOW,35.46,31.17,33.15,35.46,1,MIST_LOW,-15.643,34.26,38.17,32.15,3
3,HOT,0,VERY_DRY,1,DRY,1,LOW,36.63,26.34,30.59,40.37,2,MIST_HIGH,-15.661,34.33,40.34,30.59,0
3,HOT,0,VERY_DRY,1,DRY,1,LOW,36.91,32.38,38.56,42.61,2,MIST_HIGH,9.812,34.61,46.38,38.56,1
3,HOT,0,VERY_DRY,1,DRY,1,LOW,34.72,28.62,38.79,37.59,2,MIST_HIGH,11.318,32.42,42.62,38.79,2
3,HOT,0,VERY_DRY,1,DRY,1,LOW,36.6,27.65,30.7,38.12,2,MIST_HIGH,-13.256,34.3,41.65,30.7,3
3,HOT,0,VERY_DRY,1,DRY,1,LOW,36.55,32.3,34.96,38.55,3,PUMP,-1.913,36.25,32.3,50.96,0
3,HOT,0,VERY_DRY,1,DRY,1,LOW,35.73,33.32,30.79,42.28,3,PUMP,-6.394,35.43,33.32,46.79,1
3,HOT,0,VERY_DRY,1,DRY,1,LOW,36.03,30.8,35.68,36.51,3,PUMP,-1.117,35.73,30.8,51.68,2
3,HOT,0,VERY_DRY,1,DRY,1,LOW,35.28,30.95,37.04,41.52,3,PUMP,4.381,34.98,30.95,53.04,3
3,HOT,0,VERY_DRY,1,DRY,1,LOW,36.12,33.8,39.77,44.1,4,PUMP_MIST_LOW,42.294,34.62,41.8,52.77,0
